var13,offset_rank,flights_rank,solar_rank,ev_rank,pbd_rank,recs_rank,local_rank,bulbs_rank,fridge_rank,trees_rank,recycling_rank,pack_rank,ev_ee,ev_pnb,ev_ne,ev_intent,ev_program_interest,fly_ee,fly_pnb,fly_ne,fly_intent,fly_program_interest,offset_ee,offset_pnb,offset_ne,offset_intent,offset_program_interest,pbd_ee,pbd_pnb,pbd_ne,pbd_intent,pbd_program_interest,recs_ee,recs_pnb,recs_ne,recs_intent,recs_program_interest,solar_ee,solar_pnb,solar_ne,solar_intent,solar_program_interest,foodwaste_ee,foodwaste_pnb,foodwaste_ne,foodwaste_intent,foodwaste_program_interest
606b8ff6-eb96-3133-7426-89a35bf4ba59,9,7,3,2,12,4,11,6,8,5,1,10,0.2,1,0.4,0.7,0.8,0.1,1,0.3,0.8,0.9,0.3,1,0.3,0.5,0.8,0.4,0,0.4,0.2,0,0.2,1,0.4,0.7,0.8,0.2,1,0.4,0.7,0.8,0.5,1,0.7,0.9,0.9
606b90be-9cae-100c-eb28-7fcdc32f6060,7,12,1,10,6,2,9,8,11,5,3,4,0.1,1,0.5,1,1,0.8,0,0,1,0.5,0,1,0.4,0.8,0.8,0,0,0,0,0,0.6,1,0.6,1,1,0.4,0,0.5,0.6,0.8,0.3,1,0.3,1,0.7
606b9336-a164-a612-38bd-786c0165e022,11,10,1,2,12,3,9,7,5,6,4,8,0.1,1,0.2,0.8,1,0.4,1,0.3,0.5,0.7,0,1,0.1,0.5,0.8,0.6,1,0.2,1,1,0.3,1,0.3,0.4,0.5,0.1,1,0.2,0.7,0.9,0.3,1,0.5,1,0.9
606b94fb-7509-e6aa-20c1-04e301df8891,11,12,1,3,10,9,8,7,4,6,5,2,0.1,1,0.2,0.3,0.5,0.8,1,0.5,0.7,0.5,0.3,1,0.3,0.3,0.2,0.5,1,0.4,0.8,0.7,0.3,1,0.4,0,0.2,0.1,1,0.1,0,0.1,0.7,1,0.7,0.5,0.7
606b9967-3b9f-385d-0732-81c83ce34408,3,12,5,1,7,2,10,11,8,4,6,9,0.2,1,0.5,0,0.4,0.4,1,0.6,0.5,0.7,0.3,1,0.6,0,0.3,0.5,1,0.3,0.4,0.3,0.3,1,0.4,0.1,0.2,0.2,1,0.5,0.1,0.4,0.3,1,0.5,0.2,0.4
606b9c76-0a3f-c5cf-54b9-041a1568f6c4,5,10,2,3,12,4,8,6,9,1,7,11,0.1,0,0.3,0.4,0.4,0.3,0,0.4,0.9,0.1,0.2,0,0.5,0.2,0.1,0.5,0,0.6,0.7,0.1,0.3,1,0.7,0.5,0.1,0.1,0,0.5,0,0,0.6,0,0.7,0.5,0
606ba16b-bb09-4082-a284-789fad7d2bca,7,8,1,3,12,4,9,2,6,11,5,10,0.2,1,0.4,0.5,0.5,0.6,0,0.3,0.4,0.3,0.2,0,0.2,0.2,0.2,0.3,0,0.3,0.1,0.1,0.4,1,0.4,0.4,0.3,0.1,0,0.2,0,0,0.1,0,0.2,0.1,0.1
606ba924-a73f-0102-040c-9f3fe4c1b7e0,2,10,5,1,12,3,11,9,8,6,4,7,0.1,0,0.1,0,0,0.1,0,0.1,1,0,0.1,0,0.1,0,0,0.3,0,0.2,0.5,0,0.2,1,0.2,0.5,0.5,0.1,0,0.1,0,0,0.1,1,0.1,0.5,0
606bab04-4f69-b901-ccb1-c552a879491f,8,6,2,7,12,3,11,5,4,10,1,9,0.1,1,0.1,0,0,0.1,1,0.1,1,0,0.1,0,0.1,0,0,0.2,0,0.1,0,0,0.2,0,0.2,0,0.1,0.1,0,0.1,0,0,0.4,1,0.4,1,0.5
606bad2d-92cb-7e60-9380-b5481f0bd0cd,9,8,12,5,4,1,2,7,10,11,3,6,0.3,1,0.9,0,1,0.5,1,0.8,1,1,0.2,1,0.3,0,1,0.9,1,0.9,0,0,0.5,1,1,1,1,0.3,1,0.5,0.5,1,0.5,1,0.5,1,1
606baeb6-5966-9e77-e055-7469f4405686,7,3,11,1,2,5,4,6,8,12,10,9,0.1,1,0.3,0.9,0.9,0.1,0,0.1,1,0.5,0,0,0.1,0.1,0.1,0.5,1,0.5,1,0.9,0.3,1,0.5,0.8,0.9,0.1,0,0.2,0,0,0.9,1,0.8,1,0.9
606baf1e-7d31-7403-db65-a33167a716b4,11,10,2,7,1,6,8,4,3,9,12,5,0.2,1,0.2,0.5,0.5,0.3,0,0,0,0,0,1,0,0.1,0.5,0.1,0,0.2,0,0,0.3,1,0.3,0.5,0.7,0.2,1,0.2,0.5,0.7,0.5,1,0.5,0.5,0.7
606bb0a5-fabc-e561-b328-0f17927fbe9d,10,12,5,2,9,7,11,3,6,1,4,8,0.2,1,0.2,0.1,0,0.4,0,0.3,0.9,0,0.1,0,0.1,0,0,0.1,0,0.2,0.2,0,0,0,0.3,0.1,0,0.3,1,0.3,0,0,0.1,1,0.4,0.5,0
606bb207-814d-5309-957c-768d0ce541dd,10,11,8,2,12,9,7,1,6,5,4,3,0.3,0,0.3,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0.2,0,0.1,0,0,0.2,0,0.2,0,0,0.1,0,0.1,0,0,0.2,0,0.2,0.1,0
606bb1bc-6aea-9625-bf68-89676c793afa,8,9,7,6,10,3,11,5,2,4,1,12,0.1,0,0.3,0,0.8,0.7,1,0.4,1,0.9,0.1,1,0.3,0,0.3,0.4,1,0.5,0.2,0.4,0.2,1,0.2,0,0.5,0.1,1,0.4,0,0.5,0.2,1,0.3,0.3,0.5
606bb245-a4c0-56ef-117c-755f5b95717a,5,12,2,7,11,1,10,9,8,6,3,4,0.1,0,0.2,0.1,0.5,0.3,1,0,0,0,0,0,0,0,0.2,0.1,1,0.1,0.1,0.5,0.2,1,0.4,0.2,0.6,0.1,1,0.5,0,0,0.7,1,0.8,1,1
606bb424-4d7d-e320-25cc-7f569858d906,8,3,5,4,11,10,6,2,1,7,9,12,0.1,0,0.6,0.2,0.7,0.5,1,0.6,0.1,0,0.6,1,0.3,0.3,0.5,0,0,0.2,0.2,0,0.5,1,0.7,0.2,0.5,0.2,1,0.7,0.8,0.7,0.6,1,0.9,0.4,0.7
606bbc5a-ed5e-2259-ac4c-505c22ef28d9,10,8,2,12,7,11,9,3,4,6,1,5,0.1,1,0.8,1,1,0.5,1,0.5,1,0.8,0.5,0,0.7,1,0.8,0.6,0,0,0,0,0.7,1,0.9,0.5,0.7,0.6,1,0.6,0.9,0.6,0.6,0,0.7,0.9,0.9
606bc2cc-eca0-4365-6d15-730bac20962e,5,12,1,2,11,7,10,8,6,9,3,4,0.2,1,0.8,0,0.3,0,0,0.1,0,0,0.1,0,0.1,0,0,0.2,0,0.2,0,0,0.3,0,0.2,0,0.4,0.3,0,0.2,0,0,0.1,0,0,0,0
606bc6d1-fc81-07fe-cba0-f91e1aede820,11,9,1,4,7,3,12,5,10,6,2,8,0.2,1,0.6,0.9,0.9,0.2,1,0.6,0.7,0.8,0.2,1,0.4,0.8,0.9,0.6,1,0.7,1,0.9,0.3,1,0.5,0.9,0.9,0.6,1,0.6,1,1,0.5,1,0.7,1,1
606bca87-162c-c4e7-64d5-5820b2eacff2,8,9,7,2,11,4,10,3,6,1,5,12,0.3,0,0.5,0.1,0.6,0.3,0,0.5,0.3,0.1,0.4,1,0.6,0.3,0.3,0.4,0,0.3,0.2,0.1,0.5,1,0.5,0.2,0.3,0.5,0,0.5,0.2,0.2,0.5,0,0.5,0.2,0.2
606bcd5b-c5c7-a465-c02d-d737f2fa130b,3,6,1,10,11,2,12,8,7,9,4,5,0.1,0,0.5,0.5,1,0.9,0,0.5,0,0,0.3,0,0.3,0,0,0.5,0,0.5,0,0,0.3,1,0.9,0.1,0.7,0.3,0,0.8,0.1,0.7,0.5,0,0.5,0.1,0
606bd5a3-55dd-2f2a-2759-5b4e84df0e25,2,12,5,4,10,3,11,7,6,8,1,9,0.2,1,0.8,0.5,0.6,0,1,0.2,1,0.4,0.4,1,0.7,0,0.5,0.4,1,0.4,0.5,0.6,0.6,1,0.7,0.8,0.8,0.4,1,0,0.2,0.6,0.2,1,0.6,0.4,0.8
606bd62d-5245-db47-3968-5dd003465982,12,9,4,5,10,3,6,2,8,11,1,7,0.3,1,0.7,1,1,0.5,1,0.5,0.8,0.9,0.2,1,0.5,0.9,0.9,0.6,1,0.7,0.9,0.9,0.5,1,0.7,0.9,0.9,0.7,1,0.8,0.9,0.9,0.6,1,0.7,0.9,0.9
606bd7d8-ea8d-aca8-6aaa-a46aeac19b18,1,8,2,6,12,3,10,9,7,4,5,11,0.2,1,0.4,0.5,0.4,0.6,0,0.6,0.3,0.5,0.6,1,0.7,0.3,0.6,0.3,0,0.4,0.2,1,0.8,1,0.8,1,0.2,0.8,1,0.9,1,0.7,0.8,1,0.7,1,0.1
606bd821-0fe3-9468-3335-6ad08e90ed5f,6,12,4,10,11,7,2,8,5,9,1,3,0.1,1,0.3,0.5,0.1,0.2,0,0.2,0.2,0,0.5,1,0.2,0.5,0,0.3,0,0.2,0.5,0.4,0.3,1,0.2,0.5,0.2,0.4,1,0.3,0.1,0.2,0.5,1,0.5,0.8,0.6
606bdcb8-11b6-af7f-badd-bb4765bd30c7,10,11,3,1,12,4,7,5,9,6,2,8,0.4,1,0.6,0.5,0.8,0.6,1,0.6,0,0.5,0.5,1,0.7,0.6,0.8,0.8,0,0.7,0,0,0.7,1,0.9,0.7,1,0.5,1,0.8,0.5,1,0.8,1,0.7,1,0.5
606bddf4-d83a-e93c-a030-309430cbaa5a,9,11,1,7,5,3,2,4,6,8,12,10,0.3,0,0.4,0.5,0.1,0.1,0,0.3,1,0.1,0.2,1,0.2,0,0,0.1,1,0.1,0.2,0,0.4,1,0.5,0.4,0,0,0,0.3,0,0,0.6,1,0.6,0.6,0
606be623-ca96-701c-459e-b99d7fc6a4ba,9,10,2,3,6,5,11,8,7,1,4,12,0.2,1,0.8,0.7,0.9,0.5,0,0.5,0.8,0.9,0.2,1,1,0.9,1,0.3,1,1,1,1,0.5,1,1,1,1,0.4,1,1,0.8,1,0.8,1,1,1,1
606beb53-e8b9-1c9b-7eab-2e387c2bf199,7,12,5,6,3,4,1,9,10,11,8,2,0.1,1,0.6,0.8,1,0,0,0.5,0.9,0.4,0.1,1,0.8,0.2,0.5,0.5,1,0.6,0.3,0.8,0.4,1,0.8,1,1,0.2,1,0.7,0,0,0.3,1,0.6,0.2,1
606bfa99-0e4d-1f1c-35ad-9598ca66a0ae,2,12,5,11,10,3,9,8,6,4,1,7,0,0,0.6,0,0.3,1,1,0.4,0,0,0,1,1,0,0,0.4,0,0.7,0,0,0.3,1,1,0,0.5,0.1,1,0.8,0,0.4,0,1,1,0,0
606c0219-c2d4-48d1-9e87-fa5b147b037c,7,5,9,6,11,1,12,4,2,10,3,8,0.3,1,0.8,0.7,0.7,0.7,0,0.6,0.6,0.6,0.3,0,0.3,0.2,0.2,0.6,1,0.6,0.6,0.6,0.6,1,0.6,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,1,0.7,0.8,0.8
606c1176-f782-ee7e-6d9e-d66bbf5c47a4,4,9,2,10,8,6,11,5,7,3,1,12,0,1,0.1,0.1,0.5,0.4,0,0.2,0,0.4,0.1,0,0.4,0,0.4,0.3,0,0.3,0.5,0.3,0.4,1,0.5,0,0,0.2,0,0.3,0,0,0.3,1,0.3,0.2,0
606c28bd-4b96-537f-7b23-c02ff4fcd492,1,7,11,4,6,9,5,8,3,12,10,2,0.2,1,0.5,0.6,0.5,0.8,1,0.3,0.6,0.5,0.2,0,0.2,0.4,0.4,0.4,0,0.3,0.5,0.5,0.4,1,0.5,0.6,0.7,0.3,1,0.5,0.6,0.7,0.3,1,0.4,0.6,0.6
606c2dd4-3f6b-21a3-6c19-d3571d918cb1,6,8,4,5,10,3,9,1,2,12,7,11,0.3,0,0.3,0.3,0,0.3,0,0.3,0.2,0,0,0,0,0,0,0.3,0,0,0,0,0,1,0.1,0,0.1,0.3,0,0,0,0,0,1,0.1,0.2,0.1
606c375c-28e7-fff7-1564-c8dfefb1e497,10,8,7,2,12,6,11,3,5,1,4,9,0.4,1,0.5,0.2,0.3,0.2,1,0.4,0.7,0.7,0.4,1,0.4,0.4,0.6,0.1,0,0.2,0.2,0.1,0.4,0,0.4,0.3,0.4,0.4,0,0.3,0.1,0.1,0.6,1,0.8,0.8,0.5
606c45cf-27b4-0052-80a4-a67ccbe400d9,9,7,12,5,11,6,10,2,1,4,8,3,0.1,0,0.1,0.1,0.1,0.9,0,0.3,0.4,0,0.2,1,0.2,0,0.5,0.2,0,0.3,0.3,0,0.4,1,0.3,0.1,0,0.4,1,0.2,0,0,0.5,1,0.5,1,0
606c4727-2a9e-b971-f42f-3167eb2bf0c4,8,12,4,10,3,9,7,5,11,1,2,6,0.4,1,0.2,0.6,1,0.5,1,0.3,0.9,1,0.3,1,0.3,0.8,1,0.4,1,0.4,1,1,0.4,1,0.5,0.8,0.9,0.5,1,0.4,0.9,1,0.6,1,0.4,0.8,0.9
606c4cd7-4a8d-b043-edab-7f661e8bb7aa,8,5,2,1,4,7,12,9,10,11,6,3,0.2,1,0.1,0.3,0.7,0.1,0,0.1,0.4,0.2,0.1,1,0.1,0.1,0.4,0.3,1,0.2,0.6,0.6,0.3,1,0.3,0.4,0.4,0.1,1,0.1,0,0.1,0.3,1,0.3,0.5,0.5
606c4d79-7f1b-c52c-1174-5bcc32b03a22,5,10,6,2,12,3,4,8,7,11,1,9,0.4,1,0.5,0.4,0.4,0.2,1,0.5,0.5,0.5,0.6,1,0.8,0.7,0.9,0.2,0,0.3,0.1,0,0.5,1,0.6,0,0,0.5,1,0.7,0.7,0.9,0.4,1,0.5,1,1
606c5315-59c5-6814-a970-472d9e9f06c9,10,5,9,11,7,8,12,3,4,2,1,6,0.2,0,0.2,0,0,0.3,0,0,0,0,0.2,0,0.1,0,0,0.2,0,0.2,0,0,0.1,0,0.1,0,0,0.3,1,0.4,0,0,0.6,1,0.6,0.9,0
606c5961-9d04-4ced-dba2-e7e2d0b4b034,9,1,12,11,5,4,3,6,2,8,7,10,0.2,0,0.1,0.4,0.5,0.4,0,0.1,0.5,0.2,0.3,0,0.2,0.3,0.2,0.2,0,0.1,0,0,0.3,1,0.6,0,0,0.2,1,0.3,0.5,0.5,0.5,1,0.5,0.6,0.3
606c5a1e-e9db-e6ff-6d35-8a2934ba42ea,11,10,2,6,3,1,4,9,7,8,12,5,0.1,1,0.3,0.8,1,0.1,1,0.2,0.2,1,0.3,1,0.4,0.5,1,0.1,1,0.3,0.7,1,0.2,1,0.4,0.5,1,0.2,1,0.2,0.2,0.5,0.2,1,0.2,0.8,1
606c5c0b-7947-9178-361f-43d579a909bd,11,7,1,8,12,10,6,3,4,5,2,9,0.2,0,0.2,0.3,0.3,0.3,1,0.3,0.2,0.2,0.3,1,0.3,0.1,0.2,0.5,1,0.4,0.8,0.3,0.3,1,0.3,0.8,0.8,0.4,1,0.5,0.3,0.5,0.5,1,0.5,0.5,0.5
606c5ea8-0841-0d8d-01dd-21e5fb8a43b1,5,2,1,10,7,4,12,6,8,9,3,11,1,1,1,0.9,0.9,1,1,1,0.9,0.9,1,1,1,0.9,0.9,1,1,1,0.9,0.9,1,1,1,0.9,0.9,1,1,1,0.9,0.9,1,1,1,0.9,0.9
606c6101-52b4-e0b8-5ab6-8899c9ed1ff0,6,12,7,8,11,1,10,4,5,3,9,2,0.3,0,0.1,0.4,0.8,0.5,0,0,0,0,0.2,0,0.2,0.3,0.6,0.4,0,0.4,0,0,0.3,0,0.2,0.4,0.8,0.5,0,0.2,0,1,0.4,0,0.3,0.9,0.9
606c6346-07b5-d582-eb85-3303c138a982,7,3,4,8,2,6,5,12,10,9,11,1,0.2,1,0.4,0.6,0.5,0.5,1,0.5,0.5,0.9,0.1,1,0.4,0.5,0.9,0.8,1,0.5,0.5,0,0.3,1,0.8,0.5,0.7,0.1,0,0.5,0.3,0.9,0.5,1,0.8,0.5,0.2
606c6390-f5ba-9cd8-662f-76ecd2d6e67a,6,5,8,1,10,4,2,9,3,11,12,7,0.1,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0.4,0,0.1,0,0,0.3,0,0.2,0,0,0,1,0.5,0,0.2
606c65d1-673a-ed57-a97b-541b4fed4053,4,10,9,2,12,5,11,8,7,1,3,6,0,1,0.9,0.9,1,0,0,0,0.1,0.4,0.3,1,0.8,0.8,0.9,0.4,0,0.6,0.3,0.7,0.6,1,0.9,1,1,0.7,1,0.9,1,1,0.7,1,1,1,1
606c6880-205f-d8c7-7839-36e093d1b7ff,1,11,4,7,12,2,9,6,5,10,3,8,0.1,1,0.6,0.7,0.9,0.4,1,0.2,0.8,0.3,0.2,1,0.6,0.2,0.1,0.5,1,0.3,0.5,0.1,0.3,1,0.4,0,0,0.3,1,0.5,0,0,0.3,1,0.5,1,0
